TP_FUNDO;CNPJ_FUNDO;DENOM_SOCIAL;DT_COMPTC;TP_APLIC;TP_ATIVO;EMISSOR_LIGADO;TP_NEGOC;QT_VENDA_NEGOC;VL_VENDA_NEGOC;QT_AQUIS_NEGOC;VL_AQUIS_NEGOC;QT_POS_FINAL;VL_MERC_POS_FINAL;VL_CUSTO_POS_FINAL;DT_CONFID_APLIC;PF_PJ_EMISSOR;CPF_CNPJ_EMISSOR;EMISSOR;DT_VENC;TITULO_POSFX;CD_INDEXADOR_POSFX;DS_INDEXADOR_POSFX;PR_INDEXADOR_POSFX;PR_CUPOM_POSFX;PR_TAXA_PREFX;TITULO_CETIP;TITULO_GARANTIA;CNPJ_INSTITUICAO_FINANC_COOBR
FI;06.066.907/0001-30;ITAÚ RENDA FIXA CRED PRIV MASTER ACTIVE FIX FIF RESPONSABILIDADE LIMITADA;2023-10-31;Títulos de Crédito Privado;Nota Promissória/ Commercial Paper/ Export Note;N;Para negociação;;;;;15763.000000;16474435.97;;;PJ;15.413.826/0001-50;EMP. ENERG. DE MATO GROSSO DO SUL;2026-07-11;S;DI1;DI de um dia;100.000000;1.550000;;S;N;
FI;06.066.907/0001-30;ITAÚ RENDA FIXA CRED PRIV MASTER ACTIVE FIX FIF RESPONSABILIDADE LIMITADA;2023-10-31;Títulos de Crédito Privado;Nota Promissória/ Commercial Paper/ Export Note;N;Para negociação;;;;;16.000000;15268961.92;;;PJ;47.508.411/0001-56;CIA BRASILEIRA DE DISTRIBUICAO;2026-07-30;S;DI1;DI de um dia;100.000000;1.650000;;S;N;
FI;06.066.907/0001-30;ITAÚ RENDA FIXA CRED PRIV MASTER ACTIVE FIX FIF RESPONSABILIDADE LIMITADA;2023-10-31;Títulos de Crédito Privado;Nota Promissória/ Commercial Paper/ Export Note;N;Para negociação;;;;;13.000000;84535294.75;;;PJ;01.417.222/0001-77;MRS LOGISTICA S.A.;2026-10-22;S;DI1;DI de um dia;100.000000;1.300000;;S;N;
FI;06.066.907/0001-30;ITAÚ RENDA FIXA CRED PRIV MASTER ACTIVE FIX FIF RESPONSABILIDADE LIMITADA;2023-10-31;Títulos de Crédito Privado;Nota Promissória/ Commercial Paper/ Export Note;N;Para negociação;;;;;9728.000000;10148875.73;;;PJ;15.139.629/0001-94;CIA ELETRICIDADE ESTADO BAHIA;2027-06-20;S;DI1;DI de um dia;100.000000;1.390000;;S;N;
FI;06.066.907/0001-30;ITAÚ RENDA FIXA CRED PRIV MASTER ACTIVE FIX FIF RESPONSABILIDADE LIMITADA;2023-10-31;Títulos de Crédito Privado;Nota Promissória/ Commercial Paper/ Export Note;N;Para negociação;;;;;6949.000000;7241278.09;;;PJ;10.835.932/0001-08;COMPANHIA ENERGETICA DE PERNAMBUCO;2027-06-20;S;DI1;DI de um dia;100.000000;1.390000;;S;N;
FI;06.066.907/0001-30;ITAÚ RENDA FIXA CRED PRIV MASTER ACTIVE FIX FIF RESPONSABILIDADE LIMITADA;2023-10-31;Títulos de Crédito Privado;Nota Promissória/ Commercial Paper/ Export Note;N;Para negociação;;;;;144818.000000;143503613.51;;;PJ;08.467.115/0001-00;CIA ESTADUAL DE DISTRIBUIÇÃO DE ENE;2027-10-14;S;DI1;DI de um dia;100.000000;1.400000;;S;N;
FI;06.066.907/0001-30;ITAÚ RENDA FIXA CRED PRIV MASTER ACTIVE FIX FIF RESPONSABILIDADE LIMITADA;2023-10-31;Títulos de Crédito Privado;Nota Promissória/ Commercial Paper/ Export Note;N;Para negociação;;;;;11872.000000;12247958.65;;;PJ;15.139.629/0001-94;CIA ELETRICIDADE ESTADO BAHIA;2029-06-20;S;DI1;DI de um dia;100.000000;1.540000;;S;N;
FI;06.066.907/0001-30;ITAÚ RENDA FIXA CRED PRIV MASTER ACTIVE FIX FIF RESPONSABILIDADE LIMITADA;2023-10-31;Títulos de Crédito Privado;Nota Promissória/ Commercial Paper/ Export Note;N;Para negociação;;;;;13897.000000;14460126.09;;;PJ;10.835.932/0001-08;COMPANHIA ENERGETICA DE PERNAMBUCO;2029-06-20;S;DI1;DI de um dia;100.000000;1.540000;;S;N;
FI;06.066.907/0001-30;ITAÚ RENDA FIXA CRED PRIV MASTER ACTIVE FIX FIF RESPONSABILIDADE LIMITADA;2023-10-31;Títulos ligados ao agronegócio;CRA;N;Para negociação;;;;;125392.000000;116529215.82;;;PJ;25.005.683/0001-09;VERT COMPANHIA SECURITIZADORA;2026-04-30;S;OUT;OUTROS;100.000000;2.500000;;S;N;
FI;06.066.907/0001-30;ITAÚ RENDA FIXA CRED PRIV MASTER ACTIVE FIX FIF RESPONSABILIDADE LIMITADA;2023-10-31;Títulos ligados ao agronegócio;CRA;N;Para negociação;;;;;14502.000000;13185788.13;;;PJ;10.753.164/0001-43;ECO SECURITIZADORA D C AGRONEGOCIO;2026-06-15;S;OUT;OUTROS;100.000000;3.000000;;S;N;
FI;06.066.907/0001-30;ITAÚ RENDA FIXA CRED PRIV MASTER ACTIVE FIX FIF RESPONSABILIDADE LIMITADA;2023-10-31;Títulos ligados ao agronegócio;CRA;N;Para negociação;;;;;5952.000000;5291167.33;;;PJ;02.773.542/0001-22;OPEA SECURITIZADORA S.A.;2026-11-18;S;OUT;OUTROS;100.000000;6.500000;;S;N;
FI;06.066.907/0001-30;ITAÚ RENDA FIXA CRED PRIV MASTER ACTIVE FIX FIF RESPONSABILIDADE LIMITADA;2023-10-31;Títulos ligados ao agronegócio;CRA;N;Para negociação;;;;;18777.000000;14679889.41;;;PJ;08.769.451/0001-08;VIRGO COMPANHIA DE SECURITIZAÇÃO;2027-07-09;S;DI1;DI de um dia;100.000000;1.500000;;S;N;
FI;06.066.907/0001-30;ITAÚ RENDA FIXA CRED PRIV MASTER ACTIVE FIX FIF RESPONSABILIDADE LIMITADA;2023-10-31;Títulos ligados ao agronegócio;CRA;N;Para negociação;;;;;19660.000000;18456716.96;;;PJ;10.753.164/0001-43;ECO SECURITIZADORA D C AGRONEGOCIO;2027-08-18;S;IAP;Índice de Preços ao Consumidor Amplo (IPCA/IBGE);100.000000;6.196800;;S;N;
FI;06.066.907/0001-30;ITAÚ RENDA FIXA CRED PRIV MASTER ACTIVE FIX FIF RESPONSABILIDADE LIMITADA;2023-10-31;Títulos ligados ao agronegócio;CRA;N;Para negociação;;;;;4149.000000;3694172.68;;;PJ;10.753.164/0001-43;ECO SECURITIZADORA D C AGRONEGOCIO;2027-12-15;S;OUT;OUTROS;100.000000;2.950000;;S;N;
FI;06.077.638/0001-07;BRADESCO FUNDO DE INVESTIMENTO RENDA FIXA CRÉDITO PRIVADO LONGO PRAZO PERFORMANCE;2023-10-31;Debêntures;Debênture simples;N;Para negociação;;;;;1310.000000;1317632.46;;;PJ;08.873.873/0001-10;ECORODOVIAS CON;2024-04-15;S;DI1;DI de um dia;100.000000;1.300000;;S;N;
FI;06.077.638/0001-07;BRADESCO FUNDO DE INVESTIMENTO RENDA FIXA CRÉDITO PRIVADO LONGO PRAZO PERFORMANCE;2023-10-31;Debêntures;Debênture simples;N;Para negociação;;;;;2001.000000;2020123.10;;;PJ;02.382.073/0001-10;PROLAGOS S/A -;2028-10-02;S;DI1;DI de um dia;100.000000;2.579999;;S;N;
FI;06.077.638/0001-07;BRADESCO FUNDO DE INVESTIMENTO RENDA FIXA CRÉDITO PRIVADO LONGO PRAZO PERFORMANCE;2023-10-31;Debêntures;Debênture simples;N;Para negociação;;;;;7802.000000;7802000.00;;;PJ;35.522.178/0001-87;COMPANHIA SECUR;2028-10-12;S;DI1;DI de um dia;100.000000;2.250000;;S;N;
FI;06.077.638/0001-07;BRADESCO FUNDO DE INVESTIMENTO RENDA FIXA CRÉDITO PRIVADO LONGO PRAZO PERFORMANCE;2023-10-31;Títulos de Crédito Privado;Nota Promissória/ Commercial Paper/ Export Note;N;Para negociação;;;;;1.000000;1394197.07;;;PJ;00.864.214/0001-06;ENERGISA SA;2023-12-07;S;DI1;DI de um dia;100.000000;2.300000;;S;N;
FI;06.077.638/0001-07;BRADESCO FUNDO DE INVESTIMENTO RENDA FIXA CRÉDITO PRIVADO LONGO PRAZO PERFORMANCE;2023-10-31;Títulos de Crédito Privado;Nota Promissória/ Commercial Paper/ Export Note;N;Para negociação;;;;;2.000000;6700320.89;;;PJ;00.864.214/0001-06;ENERGISA SA;2024-07-23;S;DI1;DI de um dia;100.000000;1.440052;;S;N;
FI;06.077.638/0001-07;BRADESCO FUNDO DE INVESTIMENTO RENDA FIXA CRÉDITO PRIVADO LONGO PRAZO PERFORMANCE;2023-10-31;Títulos de Crédito Privado;Nota Promissória/ Commercial Paper/ Export Note;N;Para negociação;;;;;1.000000;3350160.44;;;PJ;00.864.214/0001-06;ENERGISA SA;2024-07-23;S;DI1;DI de um dia;100.000000;1.800000;;S;N;
FI;06.077.638/0001-07;BRADESCO FUNDO DE INVESTIMENTO RENDA FIXA CRÉDITO PRIVADO LONGO PRAZO PERFORMANCE;2023-10-31;Títulos de Crédito Privado;Nota Promissória/ Commercial Paper/ Export Note;N;Para negociação;;;;;1.000000;1407123.17;;;PJ;00.864.214/0001-06;ENERGISA SA;2024-12-07;S;DI1;DI de um dia;100.000000;2.300000;;S;N;
FI;06.077.638/0001-07;BRADESCO FUNDO DE INVESTIMENTO RENDA FIXA CRÉDITO PRIVADO LONGO PRAZO PERFORMANCE;2023-10-31;Títulos de Crédito Privado;Nota Promissória/ Commercial Paper/ Export Note;N;Para negociação;;;;;1485.000000;1571208.44;;;PJ;00.864.214/0001-06;ENERGISA SA;2025-06-08;S;DI1;DI de um dia;100.000000;1.449999;;S;N;
FI;06.077.638/0001-07;BRADESCO FUNDO DE INVESTIMENTO RENDA FIXA CRÉDITO PRIVADO LONGO PRAZO PERFORMANCE;2023-10-31;Títulos de Crédito Privado;Nota Promissória/ Commercial Paper/ Export Note;N;Para negociação;;;;;229.000000;242294.10;;;PJ;00.864.214/0001-06;ENERGISA SA;2025-06-08;S;DI1;DI de um dia;100.000000;1.305372;;S;N;
FI;06.077.638/0001-07;BRADESCO FUNDO DE INVESTIMENTO RENDA FIXA CRÉDITO PRIVADO LONGO PRAZO PERFORMANCE;2023-10-31;Títulos de Crédito Privado;Nota Promissória/ Commercial Paper/ Export Note;N;Para negociação;;;;;2894.000000;2942719.85;;;PJ;04.370.282/0001-70;COPEL GERACAO E;2025-09-10;S;DI1;DI de um dia;100.000000;1.334249;;S;N;
FI;06.077.638/0001-07;BRADESCO FUNDO DE INVESTIMENTO RENDA FIXA CRÉDITO PRIVADO LONGO PRAZO PERFORMANCE;2023-10-31;Títulos de Crédito Privado;Nota Promissória/ Commercial Paper/ Export Note;N;Para negociação;;;;;2680.000000;2746628.52;;;PJ;33.000.167/0001-01;PETROLEO BRASIL;2030-02-25;S;DI1;DI de um dia;100.000000;1.642810;;S;N;
FI;06.077.638/0001-07;BRADESCO FUNDO DE INVESTIMENTO RENDA FIXA CRÉDITO PRIVADO LONGO PRAZO PERFORMANCE;2023-10-31;Títulos de Crédito Privado;Nota Promissória/ Commercial Paper/ Export Note;N;Para negociação;;;;;193.000000;197798.25;;;PJ;33.000.167/0001-01;PETROLEO BRASIL;2030-02-25;S;DI1;DI de um dia;100.000000;1.568695;;S;N;
FI;06.077.638/0001-07;BRADESCO FUNDO DE INVESTIMENTO RENDA FIXA CRÉDITO PRIVADO LONGO PRAZO PERFORMANCE;2023-10-31;Títulos de Crédito Privado;Nota Promissória/ Commercial Paper/ Export Note;N;Para negociação;;;;;1299.000000;1331294.94;;;PJ;33.000.167/0001-01;PETROLEO BRASIL;2030-02-25;S;DI1;DI de um dia;100.000000;1.650000;;S;N;
FI;06.077.638/0001-07;BRADESCO FUNDO DE INVESTIMENTO RENDA FIXA CRÉDITO PRIVADO LONGO PRAZO PERFORMANCE;2023-10-31;Títulos ligados ao agronegócio;CRA;N;Para negociação;;;;;4570.000000;4944273.91;;;PJ;08.769.451/0001-08;VIRGO COMPANHIA;2026-12-21;S;DI1;DI de um dia;100.000000;2.100000;;S;N;
FI;06.084.861/0001-81;SANTANDER PREV RENDA FIXA EQUILÍBRIO FUNDO DE INVESTIMENTO;2023-10-31;Títulos de Crédito Privado;Nota Promissória/ Commercial Paper/ Export Note;N;Para negociação;;;;;126.000000;252003917.44;;;PJ;02.998.611/0001-04;COMPANHIA DE TR;2024-05-06;S;DI1;DI de um dia;100.000000;1.300945;;S;N;
FI;06.084.861/0001-81;SANTANDER PREV RENDA FIXA EQUILÍBRIO FUNDO DE INVESTIMENTO;2023-10-31;Títulos de Crédito Privado;Nota Promissória/ Commercial Paper/ Export Note;N;Para negociação;;;;;21.000000;70077330.68;;;PJ;00.864.214/0001-06;ENERGISA S/A.;2024-07-23;S;DI1;DI de um dia;100.000000;1.800000;;S;N;
FI;06.095.406/0001-81;SANTANDER BÁLTICO I MULTIMERCADO FUNDO DE INVESTIMENTO;2023-10-31;Títulos de Crédito Privado;Nota Promissória/ Commercial Paper/ Export Note;N;Para negociação;0.000000;0.00;0.000000;0.00;17708.000000;18011929.97;;;PJ;10.215.988/0001-60;COMPANHIA DE LO;2024-03-08;S;DI1;DI de um dia;100.000000;1.624549;;S;N;
FI;06.095.406/0001-81;SANTANDER BÁLTICO I MULTIMERCADO FUNDO DE INVESTIMENTO;2023-10-31;Títulos de Crédito Privado;Nota Promissória/ Commercial Paper/ Export Note;N;Para negociação;0.000000;0.00;0.000000;0.00;9.000000;18000279.81;;;PJ;02.998.611/0001-04;TRANS PAULISTA;2024-05-06;S;DI1;DI de um dia;100.000000;1.300945;;S;N;
FI;06.095.406/0001-81;SANTANDER BÁLTICO I MULTIMERCADO FUNDO DE INVESTIMENTO;2023-10-31;Títulos de Crédito Privado;Nota Promissória/ Commercial Paper/ Export Note;N;Para negociação;0.000000;0.00;0.000000;0.00;2.000000;6674031.49;;;PJ;00.864.214/0001-06;ENERGISA S/A.;2024-07-23;S;DI1;DI de um dia;100.000000;1.800000;;S;N;
FI;06.124.249/0001-95;WL FUNDO DE INVESTIMENTO MULTIMERCADO CP;2023-10-31;Títulos ligados ao agronegócio;CPR;S;Para negociação;0.000000;0.00;0.000000;0.00;1.000000;10444312.25;;2024-01-29;PJ;22.610.500/0001-88;VÓRTX DISTRIBUI;2023-12-20;S;DI1;DI de um dia;100.000000;4.999999;;S;N;
FI;06.124.249/0001-95;WL FUNDO DE INVESTIMENTO MULTIMERCADO CP;2023-10-31;Títulos ligados ao agronegócio;CRA;S;Para negociação;1012.000000;819583.67;16067.000000;14418486.20;74303.000000;7473778.66;;2024-01-29;PJ;05.799.312/0001-20;ECODIESEL;2028-05-15;S;DI1;DI de um dia;100.000000;1.400000;;S;N;
FI;06.866.051/0001-87;TIVIO INSTITUCIONAL RENDA FIXA CRED PRIV FUNDO DE INVESTIMENTO FINANCEIRO - RESP LIMITADA;2023-10-31;Debêntures;Debênture simples;N;Para negociação;;;;;8304.000000;8316817.89;;2024-01-29;PJ;09.346.601/0001-25;B3 SA - BRASIL, BOLSA, BALCAO;2028-10-11;S;DI1;DI de um dia;100.000000;1.050000;;S;S;
FI;06.867.846/0001-00;PEDRA AZUL FUNDO DE INVESTIMENTO MULTIMERCADO CREDITO PRIVADO INVESTIMENTO NO EXTERIOR;2023-10-31;Debêntures;Debênture simples;N;Para negociação;0.000000;0.00;0.000000;0.00;18000.000000;32467973.66;;;PJ;13.808.130/0001-05;BIOFLEX AGROINDUSTRIAL S.A.;2025-12-02;S;DI1;DI de um dia;100.000000;1.000000;;N;N;
FI;06.877.802/0001-60;BRADESCO FUNDO DE INVESTIMENTO RENDA FIXA CRÉDITO PRIVADO HEMATITA;2023-10-31;Títulos de Crédito Privado;Nota Promissória/ Commercial Paper/ Export Note;N;Para negociação;;;;;20.000000;21161.06;;;PJ;00.864.214/0001-06;ENERGISA SA;2025-06-08;S;DI1;DI de um dia;100.000000;1.449999;;S;N;
FI;06.877.846/0001-90;BRADESCO FUNDO DE INVESTIMENTO MULTIMERCADO INOVAR;2023-10-31;Títulos de Crédito Privado;Nota Promissória/ Commercial Paper/ Export Note;N;Para negociação;;;;;53.000000;56111.19;;;PJ;28.201.130/0001-01;ENERGISA TRANSMISSAO DE ENERGIA S.A;2025-06-08;S;DI1;DI de um dia;100.000000;1.450000;;S;N;
FI;06.877.846/0001-90;BRADESCO FUNDO DE INVESTIMENTO MULTIMERCADO INOVAR;2023-10-31;Títulos de Crédito Privado;Nota Promissória/ Commercial Paper/ Export Note;N;Para negociação;;;;;98.000000;99642.37;;;PJ;04.370.282/0001-70;COPEL GERACAO E TRANSMISSAO S.A.;2025-09-10;S;DI1;DI de um dia;100.000000;1.220000;;S;N;
FI;06.893.041/0001-30;XP LION FI RENDA FIXA CRÉDITO PRIVADO LONGO PRAZO;2023-10-31;Debêntures;Debênture simples;N;Para negociação;;;;;3802.000000;3934187.35;;;PJ;02.031.413/0001-69;PETRO RIO JAGUAR;2027-08-15;S;OUT;OUTROS;100.000000;2.771000;;N;N;
FI;06.893.041/0001-30;XP LION FI RENDA FIXA CRÉDITO PRIVADO LONGO PRAZO;2023-10-31;Debêntures;Debênture simples;N;Para negociação;;;;;4808.000000;4828820.19;;;PJ;04.437.534/0001-30;UNIDAS;2024-04-10;S;OUT;OUTROS;107.900000;21.453000;;N;N;
FI;06.893.041/0001-30;XP LION FI RENDA FIXA CRÉDITO PRIVADO LONGO PRAZO;2023-10-31;Debêntures;Debênture simples;N;Para negociação;;;;;130.000000;132610.75;;;PJ;04.739.720/0001-24;UTE PAMPA SUL;2028-04-15;S;OUT;OUTROS;100.000000;10.741000;;N;N;
FI;06.893.041/0001-30;XP LION FI RENDA FIXA CRÉDITO PRIVADO LONGO PRAZO;2023-10-31;Debêntures;Debênture simples;N;Para negociação;;;;;12950.000000;13821170.96;;;PJ;06.057.223/0001-71;ASSAI;2026-05-20;S;OUT;OUTROS;100.000000;4.542000;;N;N;
FI;06.893.041/0001-30;XP LION FI RENDA FIXA CRÉDITO PRIVADO LONGO PRAZO;2023-10-31;Debêntures;Debênture simples;N;Para negociação;;;;;9861.000000;10226967.32;;;PJ;07.415.333/0001-20;SIMPAR;2027-07-15;S;OUT;OUTROS;100.000000;4.911000;;N;N;
FI;06.893.041/0001-30;XP LION FI RENDA FIXA CRÉDITO PRIVADO LONGO PRAZO;2023-10-31;Debêntures;Debênture simples;N;Para negociação;;;;;1000.000000;1063233.79;;;PJ;07.415.333/0001-20;SIMPAR;2031-01-15;S;OUT;OUTROS;100.000000;2.576000;;N;N;
FI;06.893.041/0001-30;XP LION FI RENDA FIXA CRÉDITO PRIVADO LONGO PRAZO;2023-10-31;Debêntures;Debênture simples;N;Para negociação;;;;;602.000000;213809.51;;;PJ;08.402.943/0001-52;GUARARAPES;2023-11-27;S;OUT;OUTROS;100.000000;2.176000;;N;N;
FI;06.893.041/0001-30;XP LION FI RENDA FIXA CRÉDITO PRIVADO LONGO PRAZO;2023-10-31;Debêntures;Debênture simples;N;Para negociação;;;;;1000.000000;1055899.28;;;PJ;08.402.943/0001-52;GUARARAPES;2025-11-27;S;OUT;OUTROS;100.000000;1.642000;;N;N;
FI;06.893.041/0001-30;XP LION FI RENDA FIXA CRÉDITO PRIVADO LONGO PRAZO;2023-10-31;Debêntures;Debênture simples;N;Para negociação;;;;;2000.000000;2066815.68;;;PJ;08.827.501/0001-58;AEGEA;2025-02-05;S;OUT;OUTROS;100.000000;3.462000;;N;N;
FI;06.893.041/0001-30;XP LION FI RENDA FIXA CRÉDITO PRIVADO LONGO PRAZO;2023-10-31;Debêntures;Debênture simples;N;Para negociação;;;;;10927.000000;10616235.30;;;PJ;10.215.988/0001-60;LOCAMERICA;2029-04-10;S;OUT;OUTROS;100.000000;6.090000;;N;N;
FI;06.893.041/0001-30;XP LION FI RENDA FIXA CRÉDITO PRIVADO LONGO PRAZO;2023-10-31;Debêntures;Debênture simples;N;Para negociação;;;;;1000.000000;1006628.46;;;PJ;10.215.988/0001-60;LOCAMERICA;2027-04-15;S;OUT;OUTROS;100.000000;1.886000;;N;N;
FI;06.893.041/0001-30;XP LION FI RENDA FIXA CRÉDITO PRIVADO LONGO PRAZO;2023-10-31;Debêntures;Debênture simples;N;Para negociação;;;;;4610.000000;4872050.47;;;PJ;11.421.994/0001-36;ORIZON;2031-11-15;S;OUT;OUTROS;100.000000;8.401000;;N;N;
FI;06.893.041/0001-30;XP LION FI RENDA FIXA CRÉDITO PRIVADO LONGO PRAZO;2023-10-31;Debêntures;Debênture simples;N;Para negociação;;;;;9958.000000;9904771.37;;;PJ;16.670.085/0001-55;LOCALIZA;2026-04-15;S;OUT;OUTROS;107.250000;6.474000;;N;N;
FI;06.893.041/0001-30;XP LION FI RENDA FIXA CRÉDITO PRIVADO LONGO PRAZO;2023-10-31;Debêntures;Debênture simples;N;Para negociação;;;;;1000.000000;1036873.97;;;PJ;33.000.167/0001-01;PETROBRAS;2026-01-15;S;OUT;OUTROS;106.250000;1.483000;;N;N;
FI;06.893.041/0001-30;XP LION FI RENDA FIXA CRÉDITO PRIVADO LONGO PRAZO;2023-10-31;Debêntures;Debênture simples;N;Para negociação;;;;;1820.000000;2747219.06;;;PJ;41.508.382/0001-46;RODOVIAS DO;2030-05-10;S;OUT;OUTROS;100.000000;1.920000;;N;N;
FI;06.893.041/0001-30;XP LION FI RENDA FIXA CRÉDITO PRIVADO LONGO PRAZO;2023-10-31;Debêntures;Debênture simples;N;Para negociação;;;;;1607.000000;16462276.68;;;PJ;60.484.797/0001-71;KLABIN;2029-03-19;S;OUT;OUTROS;114.650000;10.016000;;N;N;
FI;06.893.041/0001-30;XP LION FI RENDA FIXA CRÉDITO PRIVADO LONGO PRAZO;2023-10-31;Debêntures;Debênture simples;N;Para negociação;;;;;388.000000;4019301.01;;;PJ;61.486.650/0001-83;DASA;2026-12-10;S;OUT;OUTROS;113.900000;7.634000;;N;N;
FI;06.893.041/0001-30;XP LION FI RENDA FIXA CRÉDITO PRIVADO LONGO PRAZO;2023-10-31;Debêntures;Debênture simples;N;Para negociação;;;;;30.000000;314197.54;;;PJ;61.486.650/0001-83;DASA;2024-12-10;S;OUT;OUTROS;110.500000;4.433000;;N;N;
FI;06.893.041/0001-30;XP LION FI RENDA FIXA CRÉDITO PRIVADO LONGO PRAZO;2023-10-31;Debêntures;Debênture simples;N;Para negociação;;;;;1990.000000;20476425.29;;;PJ;61.486.650/0001-83;DASA;2026-06-10;S;OUT;OUTROS;112.300000;15.303000;;N;N;
FI;06.893.041/0001-30;XP LION FI RENDA FIXA CRÉDITO PRIVADO LONGO PRAZO;2023-10-31;Debêntures;Debênture simples;N;Para negociação;;;;;2000.000000;2118333.28;;;PJ;61.532.644/0001-15;ITAUSA;2027-06-15;S;OUT;OUTROS;100.000000;1.136000;;N;N;
FI;06.893.041/0001-30;XP LION FI RENDA FIXA CRÉDITO PRIVADO LONGO PRAZO;2023-10-31;Debêntures;Debênture simples;N;Para negociação;;;;;524.000000;272753.23;;;PJ;76.483.817/0001-20;COPEL;2024-07-15;S;OUT;OUTROS;108.500000;0.260000;;N;N;
FI;07.094.389/0001-20;FUNDO DE  INVESTIMENTO MULTIMERCADO ALOCAÇÃO LIVRE ESTIBA RES;2023-10-31;Debêntures;Debênture conversível;N;Para negociação;;;;;10951.000000;10951.00;;;PJ;76.627.504/0001-06;INEPAR;2049-12-28;N;;;;;0.000000;N;N;
FI;07.098.323/0001-09;BB PROFETA FUNDO DE INVESTIMENTO MULTIMERCADO CREDITO PRIVADO  LONGO PRAZO;2023-10-31;Debêntures;Debênture simples;N;Para negociação;;;;;1989.000000;2142527.44;;;PJ;50.746.577/0001-15;COSAN SA;2028-06-20;S;DI1;DI de um dia;100.000000;2.400000;;S;N;
FI;07.103.364/0001-46;ITAU FLEXPREV FIF RF - RESP LIMITADA;2023-10-31;Debêntures;Debênture simples;N;Para negociação;;;;;29214.000000;29259093.95;;2024-01-29;PJ;09.346.601/0001-25;B3 S.A. - BRASIL BOLSA BALCAO;2028-10-11;S;DI1;DI de um dia;100.000000;1.050000;;S;N;
FI;07.160.694/0001-73;FUNDO DE INVESTIMENTO FINANCEIRO RENDA FIXA CFIN CRÉDITO PRIVADO;2023-10-31;Debêntures;Debênture simples;N;Para negociação;0.000000;0.00;0.000000;0.00;5265.000000;5576833.86;;2024-01-29;PJ;33.611.500/0001-19;GERDAU S.A;2026-05-06;S;DI1;DI de um dia;107.250000;0.394730;;S;N;
FI;07.160.694/0001-73;FUNDO DE INVESTIMENTO FINANCEIRO RENDA FIXA CFIN CRÉDITO PRIVADO;2023-10-31;Debêntures;Debênture simples;N;Para negociação;0.000000;0.00;0.000000;0.00;2521.000000;2670313.04;;2024-01-29;PJ;33.611.500/0001-19;GERDAU S.A;2026-05-06;S;DI1;DI de um dia;107.250000;2.513801;;S;N;
FI;07.160.694/0001-73;FUNDO DE INVESTIMENTO FINANCEIRO RENDA FIXA CFIN CRÉDITO PRIVADO;2023-10-31;Debêntures;Debênture simples;N;Para negociação;0.000000;0.00;0.000000;0.00;31000.000000;32836058.82;;2024-01-29;PJ;33.611.500/0001-19;GERDAU S.A;2026-05-06;S;DI1;DI de um dia;107.250000;0.000000;;S;N;
FI;07.184.938/0001-58;BRADESCO FUNDO DE INVESTIMENTO RENDA FIXA ÔMICRON;2023-10-31;Títulos de Crédito Privado;Nota Promissória/ Commercial Paper/ Export Note;N;Para negociação;;;;;418.000000;442266.08;;;PJ;00.864.214/0001-06;ENERGISA SA;2025-06-08;S;DI1;DI de um dia;100.000000;1.449999;;S;N;
FI;07.184.938/0001-58;BRADESCO FUNDO DE INVESTIMENTO RENDA FIXA ÔMICRON;2023-10-31;Títulos de Crédito Privado;Nota Promissória/ Commercial Paper/ Export Note;N;Para negociação;;;;;77.000000;81470.07;;;PJ;00.864.214/0001-06;ENERGISA SA;2025-06-08;S;DI1;DI de um dia;100.000000;1.421635;;S;N;
FI;07.322.826/0001-16;BB URANO 1 FUNDO DE INVESTIMENTO RENDA FIXA;2023-10-31;Debêntures;Debênture simples;N;Para negociação;;;;;2559.000000;1024341.20;;;PJ;01.599.101/0001-93;SEQUOIA LOGÍSTICA E TRANSPORTES S.A.;2024-12-29;S;PRE;Taxa de juro prefixada;100.000000;12.682500;;S;N;
FI;07.376.622/0001-68;ICATU SEG FUNDO DE INVESTIMENTO RENDA FIXA PREVIDENCIÁRIO;2023-10-31;Debêntures;Debênture simples;N;Para negociação;;;;;3981.000000;4004194.54;;2024-01-29;PJ;08.873.873/0001-10;ECORODOVIAS CON;2024-04-15;S;DI1;DI de um dia;100.000000;1.394281;;S;N;
FI;07.376.622/0001-68;ICATU SEG FUNDO DE INVESTIMENTO RENDA FIXA PREVIDENCIÁRIO;2023-10-31;Debêntures;Debênture simples;N;Para negociação;;;;;461.000000;431574.54;;2024-01-29;PJ;17.155.730/0001-64;CEMIG;2025-02-15;S;IAP;Índice de Preços ao Consumidor Amplo (IPCA/IBGE);100.000000;7.827885;;S;N;
FI;07.376.653/0001-19;FUNDO DE INVESTIMENTO MULTIMERCADO NANTES;2023-10-31;Debêntures;Debênture simples;N;Para negociação;;;;;178.000000;179750.00;;;PJ;02.382.073/0001-10;PROLAGOS S/A;2028-10-02;S;DI1;DI de um dia;100.000000;2.580000;;S;N;
FI;07.376.653/0001-19;FUNDO DE INVESTIMENTO MULTIMERCADO NANTES;2023-10-31;Debêntures;Debênture simples;N;Para negociação;;;;;341.000000;436391.05;;;PJ;34.274.233/0001-02;PETROBRÁS DISTRIBUIDORA S.A.;2025-04-15;S;DI1;DI de um dia;100.000000;0.890000;;S;N;
